Voter_id,Candidate_id,Vote_Time
c3c29fcc-93de-4a9a-8bf3-ba19e9ad6ebf,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 09:03:23
5eb9b25f-c9f5-4e7f-87e8-6d090823fe8b,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 11:28:43
a8e15a0b-6c87-4c5d-94e4-723088249c7a,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 15:20:52
775bd3cb-4a43-4ad2-b9ba-441b9cd5f53f,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 11:43:03
0d1c0f54-86fc-459a-8758-2114c9fb7961,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 10:28:17
d750f892-3a52-4d20-bb2d-7654ed460df1,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 11:45:42
78f26c52-ec54-4ad6-97e4-fc40f25266a9,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 13:36:22
08f93d92-fbbf-4a56-9bf3-85b82029c396,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 10:50:49
d8cc0635-b579-466f-9290-90bac94b1121,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 14:32:26
0a609dac-cfb5-4339-9415-08d1a7d4b1ff,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 08:48:22
d43bf30a-ef89-419c-9ba9-3497bfb8d86d,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 11:03:08
d5492c33-9383-4946-a4e3-9cca4acf7848,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 10:12:42
bfd3e37f-2aa9-4752-a128-a52070785517,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 08:15:10
57293138-ce13-404e-907a-71bfe400dbce,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 08:06:27
6254c6f1-643a-40f3-bbe1-e0bd1f35a104,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 12:32:47
d5e0a522-084e-4dcd-8817-1b5e50da3d9c,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 14:40:48
1e718a59-0c7f-4d51-aa63-532b5789f228,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 08:01:35
984ad12a-7630-4ab2-8fb9-5c4e3ae1cb6b,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 14:30:43
ccd827c9-1b10-4b50-9fb3-9250325e345f,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 16:12:26
8fff8a31-0e5f-49c5-acb2-7d5686589245,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 09:33:33
f23550bf-59e3-469a-99a9-5046ab806d5f,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 13:15:54
bab3a839-a708-441c-ba56-e6d8e9181e04,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 13:04:03
43fce823-c501-4f48-ad4e-6cedb9c5c6ba,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 08:38:47
5cb7fadb-e1bd-40a6-beef-6983f393edd7,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 08:51:25
81a55cb3-31c0-4bc9-a5ff-895b654f0caf,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 08:53:36
40166daf-e2a6-43f0-9a11-1e3fa8efac4a,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 12:34:14
b2ad1a28-b64e-4d99-b727-5c0d72faaccd,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 08:36:49
04220f7a-5db0-4501-a98a-3ba549dbe694,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 09:53:03
5259b905-97c0-4cc9-8442-89f94457c819,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 08:27:37
fade1f4e-a510-4374-af6a-469ca070a705,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 14:36:04
014764eb-5df8-4d8e-a975-790d2e5c7cf6,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 16:42:21
5f4754ba-a161-4fb2-95e4-e55e15377642,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 11:41:09
7792f901-eeed-425b-ae8d-3acd2b7d9db5,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 15:29:51
2c41a406-37dd-442a-84b7-7b04d08f24d5,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 12:47:26
b61b331e-a561-4132-b560-cc7f72f6ed0c,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 15:43:38
ac6676c7-04ae-4057-80c4-a2005e475353,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 13:01:22
29fd6f35-67e2-483d-bdcb-8a74d9d10f87,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 14:01:42
faca0139-5674-450a-988c-793086a137b2,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 09:41:39
d08c121f-f5db-4f4a-8579-32188ede7fd0,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 08:22:39
095fab3f-d163-4e92-8f64-852c7b73b0e8,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 09:42:04
7e563134-1b49-40ca-924d-33b8acbc267e,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 08:41:02
f6df0ffa-59c0-4845-a301-67e7ce3e3324,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 15:38:11
d3b5a303-f211-4ef1-afba-c241f07ecb6c,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 11:52:33
d36b5d03-037c-40a6-8b11-2bc9ec64a50b,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 13:00:46
2e9013f3-1080-4ef9-b5bd-b974d11ab0e5,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 16:20:18
fa641d2c-575a-40f4-9d28-9c7e953536ff,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 11:04:45
d502fa4a-904f-452e-8a37-3f620d1d80fd,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 09:54:33
dab69013-093f-4ad4-aeea-7fecfab46c4b,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 08:40:54
247ff532-353a-47da-93d5-3caa094d0b6c,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 13:50:03
30bb3539-e2bb-4bb2-900c-bd3f63dbb91b,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 08:38:15
5be40195-7a39-4818-ac84-1b6eb7da85fc,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 16:23:25
8c5501cf-075b-4768-aca8-9251443e24f3,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 10:13:25
e2c406df-f5c1-480b-ae70-04897e0276f3,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 16:42:32
e9819b48-2920-4002-8305-dcf71204dddb,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 12:47:24
aa8960ab-cd0a-4fd6-a456-26b6493fb774,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 09:13:48
55fe516e-4ce4-42c8-9648-c2b4b1a7b1cf,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 09:15:42
c5c41dce-3c52-487a-97bf-4d370d280d08,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 08:57:19
2cf8fc99-f314-4214-924a-e23589b20712,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 14:53:21
010ad979-7d5c-4822-8150-4cb40a61657d,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 09:42:25
2070c937-e564-4f70-bf69-0ad1929a1b51,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 15:11:37
6d0f80af-b4d6-43dd-9753-b8b1f7fe28b0,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 15:57:40
1dac5d28-6496-42fd-b5bd-c4ef8ee4710c,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 16:43:55
51746844-4a4a-4987-8ef3-8a94135fb6b0,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 14:53:33
16cd7903-76e4-4123-b82f-e58ceec139ca,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 11:04:12
2ba639cb-28df-470d-8787-cf53eccdcb1f,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 10:50:46
c86f9e7f-f6ec-4a08-a175-4ea3f31b9389,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 09:53:08
72970c8d-f9a6-488c-b722-05d09e1b1697,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 13:31:21
5c6dbf33-5e82-43c3-92a2-fdfd05f91203,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 15:20:28
20628ad8-1896-4bef-bf3e-7d4d2e2ca6fa,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 16:39:13
b8e4da7b-ee74-4665-8565-7b51d8b31d6d,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 10:44:58
5f491eae-6be4-45a1-8e01-6d2796bb516b,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 10:37:44
41e19330-8a51-4aed-9d79-f298d16d0a99,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 14:07:51
fc659d1e-6d5e-4e4c-a1bc-8d78472e1046,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 14:30:09
9cfa9896-c825-49e2-b027-2a705ce80fda,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 16:17:31
85949ed7-049b-476d-ba8a-0a61b1eef4f6,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 15:50:50
9853c6ca-7bbc-43c9-8084-352a344a5e6d,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 08:54:17
12220c20-8b6b-4cff-b5ab-9d94bac274c1,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 10:29:00
ec84ec06-aac0-4766-948e-5e3d1908d681,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 09:53:32
733c0c54-3dee-4a67-9113-0248df3d4f3e,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 08:00:40
d824122c-b84e-4612-870b-71b2eba4f8de,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 08:59:40
6e65449c-e205-4c65-a286-433e4e7071dd,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 10:50:57
eb05af10-967f-4acf-ad78-bd54539307ee,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 08:41:22
986a610d-119e-4716-a114-a4ce7680103d,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 12:30:09
f438fc28-a110-4c65-b646-ca04d4b6be57,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 08:57:16
be0b2a29-e3cd-40a8-8ce2-0b8e9244b6eb,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 09:13:45
f8712380-0151-4d83-83a4-97715e7b3ae3,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 11:58:37
3bc0cee5-e517-4cca-b791-f7be03a6f7b8,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 15:31:19
bdd4dc2f-97a9-4309-b8e5-1409aec603b2,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 13:01:40
6fd90178-0f56-4d09-bca5-f11e8613f25c,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 16:42:55
83d6a9af-a39c-4dcc-a749-526a9d87c8af,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 08:02:10
4cbe55be-d865-40be-9d8b-44b199483237,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 13:20:26
2aad2789-3e1a-4ecb-91c4-845c2d57919b,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 09:59:00
e5feb940-e1df-450f-9aa4-c2d61e6c8f81,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 14:47:11
13e61c09-366e-43f5-abd5-3c507b6e44d7,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 14:14:26
f45dcd92-fd2f-4fad-a4c5-73a511dac0aa,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 16:42:07
50d5e297-5d44-42e6-b0dc-4dbf7c45bb6d,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 10:33:58
eb883b86-aae4-486d-a5b4-c950aa0a777c,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 13:58:57
53793d7e-3414-4f7a-9e52-b7144347c98a,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 10:16:16
7c250745-3db3-4d63-a139-8c92d7cbfa6f,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 10:58:48
20defaf4-06d0-4599-b6f8-78d0216b0666,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 10:37:58
b8521ab4-5c9c-4b0e-81c1-fbb7ea5ea4f7,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 13:47:49
0a07bc20-f1aa-408a-bb03-f960f78b549c,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 08:57:41
89b4df45-a5bc-46ba-a493-e2f9cb03f703,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 10:02:36
527f7b50-1f59-483f-adb0-f1ab2c23db9b,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 14:46:13
f5f12aa4-738b-4aca-8b31-6e3e3126435a,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 09:31:49
81445584-9b0e-4d69-99df-7416731ff5c5,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 15:25:52
9bc8a195-1ac6-454e-a22d-6967fc7c498d,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 11:24:49
6de39ccd-7aa8-4d7c-9555-0506a52467cb,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 13:50:38
026a96ba-95b1-44c4-927f-04516a42b84e,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 10:43:00
208fa1c9-adc8-4620-ad4e-78c88634640a,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 09:15:32
2b28e491-a736-4469-96d1-0eea4ed36ef4,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 16:35:29
a15b2197-3477-4b32-9090-13f84ddf07d3,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 15:36:15
7b936e84-0339-4a28-b895-46cd39bb2962,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 12:34:20
40a82ebb-7c29-4dbb-8def-956769358282,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 10:03:36
4a55238a-d14a-4570-b110-2ea794fb90dc,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 16:14:11
3b6f8645-f4c8-45c0-9ff3-46c7ecbb4ce8,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 10:01:57
1cd59d70-2bfa-4fe0-ad64-94bc09a58ac2,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 12:03:31
9212cfaf-579d-46c2-b55b-eda6d126fa65,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 13:22:05
ca1f9fac-405d-43ef-b944-cf9097be49a6,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 11:02:45
dfeeecab-06af-44bf-b789-dbdc7efed22c,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 14:09:43
c3f6404e-5a27-4b63-8cee-4f4d5558269c,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 13:55:32
3751b963-225c-452a-b1fd-b4eba3ac6bdb,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 12:15:40
0734b6ab-a438-49f7-a1bd-8dc8fefab42e,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 10:42:19
024f3d3b-9944-4c18-afc5-68d5cc2a2f5e,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 09:47:14
49686ef7-b094-4b8f-b028-00504eeb6529,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 16:11:18
42e49140-45eb-4f5d-8e1b-e2a6b968d6c8,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 15:40:47
83a8f85f-7a83-4502-9ff4-fbec567a5cb2,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 11:09:47
90df4e7d-65e3-407a-ab85-9fd4ca8d53d1,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 16:00:13
01b50b0f-d68d-4637-9ff7-2b653ea3c626,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 15:50:46
4afefe35-7cfe-4e6c-8939-74f4daf7dceb,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 09:55:41
d051a914-dba6-4f02-961c-3fdd315eddb5,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 09:06:13
2bf230b8-4d9a-4678-a9eb-e0fa7971c276,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 14:25:25
dda6045d-3a99-4796-9658-252a2f63f556,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 12:39:45
683a12d7-d59b-41b2-bd4c-f2de93ea97cb,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 13:36:35
d732ed2f-f071-49ee-8356-104735daae19,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 09:29:04
9039389c-405b-43dd-a0a6-ec528348074a,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 12:15:47
183bdb87-6347-4443-9286-4b8ae28614fe,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 13:25:43
dda3ec23-b77f-4283-8695-c8fd64fb2b76,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 15:42:51
33d502cc-a2a7-481a-9598-2ab2b80eaa4b,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 09:28:46
70240da8-ceef-43f9-b2fd-ef8d80c3c798,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 16:27:32
1476336b-867a-4ad6-b5cf-900365674e50,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 13:03:28
67593f76-6049-4878-8ac9-98607e119a35,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 16:42:07
9e469556-2105-4626-a139-23ae12c5b40b,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 15:22:23
b7c9a216-cc61-4dd0-8fe9-f2ab2b6fb15a,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 11:46:40
25c43b35-44f8-4241-9fc5-5c26ca9282b1,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 09:10:45
2223afd8-0632-4ed6-9a72-7df276d168d2,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 14:25:13
fbff53c9-2731-44ba-a7e6-fd6b19894a54,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 08:42:44
5e5f6d81-b5f9-42c0-b020-ebd4dd40b131,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 11:37:43
9f7fb10c-678e-4b27-9048-eba1a11070cf,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 14:06:30
7e0264a8-b1cc-4db2-aa59-197699e3b968,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 12:39:46
037ded95-7b7c-4862-ab4a-6dee21209c5e,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 11:30:11
4bbdc4d3-291d-451d-9d4d-a5613e681e24,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 10:12:54
1434b473-a6e9-436c-81f1-db9600f5254d,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 14:29:57
ae8c6b3c-e88c-463f-b8be-5340faafe32a,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 16:28:29
518df87a-5a98-4109-8c70-3aba70250ecc,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 16:25:29
fd5b4061-b6a8-4b77-ab18-a52b48b56d72,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 09:42:30
6de4f655-5d0f-4920-a82c-4f3a83d488f9,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 13:20:27
ec90afea-4084-451e-8e78-283d34429d15,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 10:02:55
5958d32a-c332-4fde-a495-b74b057c5b82,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 10:06:33
11cc2eac-2186-471e-9b22-41956bb245b0,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 14:24:33
160ef5e3-f7d4-492f-acc3-128f0b3af773,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 10:25:43
0fed5229-8d5a-43d6-9b6b-acf6082909de,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 11:15:58
2b190615-f0c8-4802-885e-7447b7dd1c5e,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 16:31:27
e54fca9f-fac0-4dc2-a887-d3108920f9a5,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 12:21:38
bf3d905f-9135-4f85-bc1e-8a09f004b7cf,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 15:47:35
2e66eb9a-b65d-4457-978e-9574948f5d31,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 16:35:36
9dee7af8-07f6-4e67-b62e-1820f7e8bf37,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 08:05:59
ae19beed-c4e1-470a-b3e2-0e737048a72e,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 12:35:02
62fbc2ad-ab54-4ea3-b5e5-a89fefbecdb0,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 11:45:04
48c3581d-ea2f-43cc-aae3-34f06fb7bac3,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 09:49:30
a7f7473b-8e06-4b24-b844-1cc124cc0f12,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 12:30:16
d2b93bdc-abd8-4b2a-8235-9e6123135d5d,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 10:20:01
94964081-21af-42aa-b58e-bfd039623dd0,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 11:00:16
63d9a325-394f-4727-b05b-374a8ce473e7,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 12:19:07
0ed71af6-335b-473a-bbd1-8b6b261f5e6f,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 11:09:51
fc209a74-f473-4cb6-9cc4-84cf76358f1c,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 11:21:17
4e135342-00d6-4d1c-aab3-7e115e6bd66b,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 12:48:49
cfd82d8b-ec72-4eb7-820f-b1e9365fd1a6,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 11:04:46
3ef86b18-6306-4480-8264-378992a17d6d,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 10:22:14
6d17a02a-2fbb-4339-9541-24e0f0a5202f,bd7098b3-4a02-4c6c-87a5-b5c96a5619a0,1980-01-01 13:13:35
a87dd573-b68b-4389-9713-951efabef7cf,940da220-a451-4cc9-acc5-ce8b8697542a,1980-01-01 10:59:59
0aad43ea-c5bd-4f1b-b198-229d45624c36,4714f68f-d08a-4f68-8a92-0be8f94687c0,1980-01-01 10:01:36
